nama_instansi,nama_satuan_kerja,tahun_anggaran,cara_pengadaan,metode_pengadaan,jenis_pengadaan,nama_paket,kode_rup,sumber_dana,produk_dalam_negeri,total_nilai
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA TIMUR - 1.03.0.00.0.00.02.0005,2026,Penyedia,E-Purchasing,Barang,Revitalisasi Mekanikal dan Elektrikal Pintu Air Pulo Gadung dan Kelengkapannya,67475565,APBD,Ya,3929203700
PROVINSI DKI JAKARTA,KECAMATAN MAMPANG PRAPATAN - JAKSEL - 7.01.0.00.0.00.04.0029,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Rembuk Stunting,63698817,APBD,Ya,9100000
PROVINSI DKI JAKARTA,KELURAHAN TANJUNG BARAT - JAKSEL - 7.01.0.00.0.00.04.0027,2026,Penyedia,E-Purchasing,Barang,Rapat Koordinasi PKK,63998504,APBD,Ya,109200000
PROVINSI DKI JAKARTA,SUKU DINAS PARIWISATA DAN EKONOMI KREATIF KOTA - JAKTIM - 3.26.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyediaan Makanan dan Minuman Aktivitas Lapangan Kegiatan Pengembangan Ekonomi Kreatif Berbasis Kemitraan,61942759,APBD,Ya,22036300
PROVINSI DKI JAKARTA,SUKU BADAN KESATUAN BANGSA DAN POLITIK KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 8.01.0.00.0.00.01.0006,2026,Swakelola,-,-,Uang Saku / Transport Peserta - Pelaksanaan Forum Koordinasi Pimpinan Daerah Kabupaten/Kota,42525007,APBD,-,15000000
PROVINSI DKI JAKARTA,PUSKESMAS PAL MERAH - 1.02.0.00.0.00.01.0109,2026,Penyedia,E-Purchasing,Barang,Belanja Makan Minum Pelaksanaan Kelompok Pendukung dan Teman ASI (KOMPETENSI) - PKM Palmerah TA 2026,63480896,APBD,Ya,2115000
PROVINSI DKI JAKARTA,SUKU BADAN PENDAPATAN DAERAH KOTA - JAKBAR - 5.02.0.00.0.00.03.0003,2026,Penyedia,E-Purchasing,Barang,Penyediaan Barang Cetakan dan Penggandaan ,64371966,APBD,Ya,42527800
PROVINSI DKI JAKARTA,PUSKESMAS PENJARINGAN - 1.02.0.00.0.00.01.0098,2026,Penyedia,E-Purchasing,Barang,Penyediaan Alkes Non Modal,66894393,BLUD,Ya,126000000
PROVINSI DKI JAKARTA,PUSKESMAS KRAMAT JATI - 1.02.0.00.0.00.01.0125,2026,Penyedia,Dikecualikan,Jasa Lainnya,BPJS Kesehatan Non PNS (4%),67036186,BLUD,Ya,436989519
PROVINSI DKI JAKARTA,KELURAHAN KEBAGUSAN - JAKSEL - 7.01.0.00.0.00.04.0019,2026,Swakelola,-,-,Pembayaran Honorarium TNI/POLRI,41878480,APBD,-,60000000
PROVINSI DKI JAKARTA,PUSKESMAS CAKUNG - 1.02.0.00.0.00.01.0131,2026,Penyedia,E-Purchasing,Barang,Belanja Obat Penderita Diabetes (Metformin 500 mg),64157990,APBD,Ya,81760000
PROVINSI DKI JAKARTA,KELURAHAN KEMBANGAN SELATAN - JAKBAR - 7.01.0.00.0.00.03.0010,2026,Penyedia,E-Purchasing,Jasa Lainnya,Peningkatan Partisipasi Masyarakat dalam Pemeliharaan dan Penanganan Kebersihan Lingkungan (Penyediaan Snack pada aktivitas kerja bakti Pemeliharaan dan Penanganan Kebersihan Lingkungan bersama masyarakat),61935254,APBD,Ya,9000000
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Pengawasan Optimalisasi dan Peningkatan Jumlah Sambungan Rumah (SR) pada Sistem Pengelolaan Air Limbah Domestik Terpusat (SPALD-T) RPTRA Cahaya Ujung Krawang,65024888,APBD,Ya,100000000
PROVINSI DKI JAKARTA,PANTI SOSIAL ASUHAN ANAK PUTRA UTAMA 2 - 1.06.0.00.0.00.01.0008,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pemberian Bimbingan Keagamaan bagi WBS PSAA Putra Utama2	,61904234,APBD,Ya,14960000
PROVINSI DKI JAKARTA,PUSAT PELATIHAN PROFESI PARIWISATA DAN EKONOMI KREATIF - 3.26.0.00.0.00.01.0008,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyediaan Paket Meeting (47 Orang) Pelaksanaan Sertifikasi Profesi Pariwisata Bidang Bartender,62082929,APBD,Ya,20351000
PROVINSI DKI JAKARTA,KELURAHAN KEDOYA SELATAN - JAKBAR - 7.01.0.00.0.00.03.0008,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makanan dan Minuman Tamu,62130047,APBD,Ya,9987000
PROVINSI DKI JAKARTA,KELURAHAN JATI PULO - JAKBAR - 7.01.0.00.0.00.03.0042,2026,Penyedia,Dikecualikan,Jasa Lainnya,"Penyediaan Jasa Telepon, Air, dan Listrik",63251642,APBD,Ya,163223200
PROVINSI DKI JAKARTA,KELURAHAN PETOJO SELATAN - JAKPUS - 7.01.0.00.0.00.01.0048,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharaan Ac,63098036,APBD,Ya,4026960
PROVINSI DKI JAKARTA,PUSAT RISET DAN INOVASI DAERAH - 5.01.0.00.0.00.01.0007,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Pengadaan Tenaga Ahli Manajer Pilar Pembangunan Lingkungan SDGs (3.2026),65477474,APBD,Ya,68200000
PROVINSI DKI JAKARTA,KELURAHAN PETOJO SELATAN - JAKPUS - 7.01.0.00.0.00.01.0048,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,BPJS Ketenagakerjaan RPTRA,62887310,APBD,Ya,1748640
PROVINSI DKI JAKARTA,KELURAHAN CIRACAS - JAKTIM - 7.01.0.00.0.00.05.0012,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharaan Peralatan dan Perlengkapan Kerja Belanja Pemeliharaan Komputer-Komputer Unit-Personal Computer kelurahan ciracas,63479485,APBD,Ya,21257600
PROVINSI DKI JAKARTA,DINAS PARIWISATA DAN EKONOMI KREATIF - 3.26.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Kompetisi Musik Indie,63178644,APBD,Ya,1219675800
PROVINSI DKI JAKARTA,KELURAHAN JELAMBAR BARU - JAKBAR - 7.01.0.00.0.00.03.0034,2026,Penyedia,E-Purchasing,Barang,Belanja Bahan-Bahan Lainnya,62384775,APBD,Ya,132340320
PROVINSI DKI JAKARTA,"SUDIN PEMBERDAYAAN, PERLINDUNGAN ANAK DAN PENGENDALIAN PENDUDUK - JAKBAR - 2.08.2.14.0.00.01.0003",2026,Penyedia,E-Purchasing,Barang,Belanja Sewa Peralatan Umum - Pelaksanaan Pelembagaan Pemenuhan Hak Anak,64374210,APBD,Ya,1762880
PROVINSI DKI JAKARTA,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKPUS - 1.01.0.00.0.00.01.0033,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman pada Fasilitas Pelayanan Urusan Pendidikan - Pelatihan Pendidikan Inklusi Tingkat Mahir Bagi Pendidik Jenjang SMA,63463688,APBD,Ya,6045000
PROVINSI DKI JAKARTA,UNIT PENGELOLA GELANGGANG JAKARTA TIMUR - 2.19.0.00.0.00.01.0015,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharaan Alat Pendingin (AC) (kegiatan di efisiensi/dihapus pada perubahan apbd),67730916,APBDP,Ya,99747200
PROVINSI DKI JAKARTA,KELURAHAN PELA MAMPANG - JAKSEL - 7.01.0.00.0.00.04.0032,2026,Penyedia,E-Purchasing,Barang,7.02.01.1.09.0009.0001  Pemeliharaan Gedung Kantor atau Bangunan Lainnya,63180910,APBD,Ya,164347120
PROVINSI DKI JAKARTA,KELURAHAN HALIM PERDANA KUSUMA - JAKTIM - 7.01.0.00.0.00.05.0032,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyediaan Makanan dan Minuman untuk Kegiatan Pemberdayaan Masyarakat di Kecamatan/Kelurahan,63741887,APBD,Ya,18000000
PROVINSI DKI JAKARTA,UNIT PENGELOLA JAMINAN KESEHATAN JAKARTA - 1.02.0.00.0.00.01.0011,2026,Penyedia,Seleksi,Jasa Konsultansi,Belanja Jasa Pendampingan Sertifikasi ISO 27001 : 2022,67521268,APBD,Ya,122902976
PROVINSI DKI JAKARTA,SUKU BADAN KEPEGAWAIAN KOTA ADMINISTRASI JAKARTA SELATAN - 5.03.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Barang,Peningkatan Pemahaman Terhadap Peraturan Kepegawaian di Lingkungan Kota Administrasi Jakarta Selatan,62489477,APBD,Ya,9750000
PROVINSI DKI JAKARTA,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKPUS - 1.01.0.00.0.00.01.0002,2026,Penyedia,E-Purchasing,Barang,Lomba Regu Prestasi Penggalang Jenjang Sekolah Dasar Tingkat Kota/Kabupaten (Mamin),63747634,APBD,Ya,9833000
PROVINSI DKI JAKARTA,"DINAS PEMBERDAYAAN, PERLINDUNGAN ANAK DAN PENGENDALIAN PENDUDUK - 2.08.2.14.0.00.01.0000",2026,Swakelola,-,-,Honorarium Narasumber Penyusunan Rancangan Peraturan Daerah tentang Pengendalian Penduduk,42781542,APBD,-,52000000
PROVINSI DKI JAKARTA,BIRO UMUM DAN ADMINISTRASI SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0007,2026,Penyedia,E-Purchasing,Jasa Lainnya,"Penyelenggaraan acara-acara seremonial pimpinan Tahun 2026 (Pekerjaan sewa sound system, Tenda, meja, kursi dan perlengkapan lainnya untuk Upacara Peringatan Hari Lahir Pancasila Tahun 2026 di Lingkungan Pemerintah Provinsi DKI Jakarta)",67219038,APBD,Ya,103919002
PROVINSI DKI JAKARTA,KELURAHAN MANGGARAI - JAKSEL - 7.01.0.00.0.00.04.0069,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pelaksanaan Hari-Hari Besar Keagamaan Tingkat Kelurahan,63579676,APBD,Ya,42300000
PROVINSI DKI JAKARTA,PUSKESMAS KEMBANGAN - 1.02.0.00.0.00.01.0105,2026,Penyedia,E-Purchasing,Barang,Pertemuan Koordinasi LSM,63634904,APBD,Ya,720000
PROVINSI DKI JAKARTA,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK - 2.16.2.20.0.00.01.0000",2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Tenaga Teknis Pendukung Administrator_1,61951135,APBD,Ya,74250000
PROVINSI DKI JAKARTA,KELURAHAN JATI - JAKTIM - 7.01.0.00.0.00.05.0066,2026,Penyedia,E-Purchasing,Barang,Penyediaan Barang Cetakan dan Penggandaan,65417044,APBD,Ya,7742224
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA BARAT - 1.03.0.00.0.00.02.0003,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Iuran Jaminan Kesehatan bagi Penyediaan PJLP untuk Operasi dan Pemeliharaan Sistem Drainase - Petugas Sumber Daya Air - Pengendali Banjir dan Pengelolaan Pantai,64731373,APBD,Ya,2152665612
PROVINSI DKI JAKARTA,KELURAHAN RAWA BADAK SELATAN - JAKUT - 7.01.0.00.0.00.02.0024,2026,Penyedia,E-Purchasing,Barang,Penyediaan Alat Tulis Kantor Kesekretariatan LMK,62061041,APBD,Ya,5286400
PROVINSI DKI JAKARTA,SUKU DINAS PERHUBUNGAN KOTA ADMINISTRASI JAKARTA SELATAN - 2.15.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Pekerjaan Konstruksi,Pembangunan Rambu Lalu Lintas Tipe Standar dan RPPJ,67345081,APBD,Ya,891893076
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH TEBET - 1.02.0.00.0.00.01.0074,2026,Penyedia,E-Purchasing,Barang,Belanja Obat-Obatan,67560510,BLUD,Ya,11858130
PROVINSI DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT - 7.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Sewa Peralatan Umum (Sewa Tenda Dekorasi dan Panggung Riging) - Aktivitas Penyelenggaraan Kegiatan Keprotokolan Kota Administrasi,63377814,APBD,Ya,35413056
PROVINSI DKI JAKARTA,SUKU DINAS SOSIAL KOTA ADMINISTRASI JAKARTA UTARA - 1.06.0.00.0.00.01.0002,2026,Penyedia,E-Purchasing,Barang,Penyediaan Sandang untuk Korban Bencana (Alat Kebersihan),66307909,APBD,Ya,36305808
PROVINSI DKI JAKARTA,PUSAT PERLINDUNGAN PEREMPUAN DAN ANAK - 2.08.2.14.0.00.01.0010,2026,Penyedia,E-Purchasing,Barang,Belanja Bahan Lainnya Kantor Pusat,67712145,APBD,Ya,68603472
PROVINSI DKI JAKARTA,UNIT PENGELOLA TERMINAL TERPADU PULO GEBANG - 2.15.0.00.0.00.01.0009,2026,Penyedia,E-Purchasing,Barang,"Penyediaan Logistik Angkutan Lebaran, Natal, dan Tahun Baru",63142092,APBD,Ya,56400000
